Emp ID,First Name,Last Name,Gender,E Mail,Date of Birth,Date of Joining,Age in Company (Years),Salary,Last % Hike,Place Name,County,State,Zip
386245,Colette,Stidham,F,colette.stidham@gmail.com,12/14/1977,11/9/2007,9.72,133393,3%,Conewango Valley,Cattaraugus,NY,14726
711579,Ha,Cass,F,ha.cass@outlook.com,11/18/1964,4/21/1994,23.28,77729,28%,Pine Plains,Dutchess,NY,12567
314299,Leonard,Aguirre,M,leonard.aguirre@shell.com,3/11/1981,9/8/2006,10.89,103889,28%,Sinking Spring,Highland,OH,45172
381086,Kendall,Breen,F,kendall.breen@shell.com,11/15/1988,8/30/2013,3.91,77898,15%,New Market,Taylor,IA,51646
833665,Marlen,Osborne,F,marlen.osborne@aol.com,10/17/1994,7/5/2016,1.06,148401,30%,Celeste,Hunt,TX,75423
350439,Cody,Aiello,M,cody.aiello@aol.com,5/17/1966,9/16/1992,24.88,149306,4%,Gibbon,Sibley,MN,55335
454361,Isis,Warfield,F,isis.warfield@walmart.com,1/30/1969,8/31/2002,14.92,59354,5%,Smarr,Monroe,GA,31086
346533,David,Parnell,M,david.parnell@aol.com,11/1/1961,2/10/2006,11.47,60917,2%,Bentonville,Benton,AR,72712
891535,Georgann,Stillman,F,georgann.stillman@gmail.com,4/21/1982,8/21/2006,10.94,51102,6%,Poynette,Columbia,WI,53955
536421,Roseann,Pacheco,F,roseann.pacheco@gmail.com,10/22/1982,6/28/2013,4.08,125927,19%,Greenville,Mercer,PA,16125
817639,Ahmed,Bolduc,M,ahmed.bolduc@aol.com,5/4/1990,3/26/2017,0.34,155311,11%,Tulsa,Tulsa,OK,74141
270804,Retha,Shaw,F,retha.shaw@hotmail.com,11/6/1987,8/25/2015,1.93,55587,24%,Lubbock,Lubbock,TX,79405
965292,Freeda,Downs,F,freeda.downs@charter.net,11/25/1975,1/24/2012,5.51,59476,20%,Jamestown,Boone,IN,46147
997661,Chris,Mohr,F,chris.mohr@aol.com,2/24/1982,11/7/2014,2.72,163658,30%,Lena,Leake,MS,39094
275281,Lezlie,Tate,F,lezlie.tate@gmail.com,7/22/1990,3/19/2014,3.36,53565,16%,Floriston,Nevada,CA,96111
484901,Frida,Ruiz,F,frida.ruiz@aol.com,12/23/1966,5/13/1988,29.23,46487,30%,Valparaiso,Porter,IN,46385
339710,Clinton,Barbosa,M,clinton.barbosa@gmail.com,8/19/1972,10/6/2008,8.81,109782,12%,Houston,Harris,TX,77082
379830,Richie,Orth,M,richie.orth@hotmail.com,10/30/1976,9/5/1998,18.91,143718,30%,Philadelphia,Philadelphia,PA,19255
945831,Parker,Mcknight,M,parker.mcknight@yahoo.com,8/23/1964,7/12/2012,5.05,80456,3%,Silver Creek,Floyd,GA,30173
466526,Adan,Wesley,M,adan.wesley@gmail.com,6/3/1970,8/28/2001,15.93,104606,24%,Walsh,Randolph,IL,62297
859464,Freddie,Fry,M,freddie.fry@shaw.ca,8/24/1989,5/25/2011,6.18,199061,14%,New Preston Marble Dale,Litchfield,CT,6777
315578,Philomena,Desantis,F,philomena.desantis@ibm.com,4/8/1965,12/9/1986,30.65,84984,19%,Racine,Racine,WI,53403
431338,Marlin,Branch,M,marlin.branch@outlook.com,5/6/1976,3/31/2012,5.33,149351,26%,East Point,Johnson,KY,41216
798414,Vennie,Mattingly,F,vennie.mattingly@msn.com,2/27/1987,8/13/2010,6.96,99834,21%,Florence,Florence,WI,54121
165231,Ashley,Krieger,M,ashley.krieger@rediffmail.com,10/1/1966,9/17/1996,20.87,127634,20%,Newton,Middlesex,MA,2162
827312,Ettie,Crosby,F,ettie.crosby@yahoo.com,5/6/1990,3/27/2017,0.34,116491,18%,Fish Haven,Bear Lake,ID,83287
275695,Zackary,Rawlins,M,zackary.rawlins@gmail.com,10/26/1982,7/15/2016,1.04,163152,19%,Richmond,Henrico,VA,23294
904448,Bradley,Slaton,M,bradley.slaton@aol.com,6/2/1982,10/4/2014,2.82,93471,17%,Springfield,Sangamon,IL,62757
263144,Oswaldo,Ray,M,oswaldo.ray@gmail.com,10/7/1980,4/6/2014,3.31,81605,21%,Manhattan,Riley,KS,66503
396639,Anh,Ward,F,anh.ward@gmail.com,12/31/1963,1/10/1988,29.57,169927,21%,Weatherby,DeKalb,MO,64497
422967,Neil,Salmon,M,neil.salmon@hotmail.co.uk,1/24/1971,3/6/2015,2.4,136790,25%,Divide,Teller,CO,80814
563546,Nicky,Jolley,M,nicky.jolley@gmail.com,2/13/1995,11/9/2016,0.72,130722,24%,Wheeler,Jasper,IL,62479
316450,Shila,Matias,F,shila.matias@shell.com,3/19/1992,9/20/2013,3.85,135361,22%,Port Saint Lucie,St. Lucie,FL,34988
700479,Meta,Jasso,F,meta.jasso@aol.com,7/22/1959,5/29/1992,25.18,192138,22%,Buffalo Creek,Jefferson,CO,80425
120168,Maryam,Griffith,F,maryam.griffith@gmail.com,5/31/1977,10/9/2005,11.81,199728,25%,Marshall,Saline,MO,65340
756881,Tresa,Forrest,F,tresa.forrest@apple.com,6/25/1962,5/29/2008,9.17,73198,25%,Bay City,Bay,MI,48707
326072,Alden,Embry,M,alden.embry@gmail.com,9/10/1981,11/1/2006,10.75,114065,23%,Greene,Butler,IA,50636
902734,Jessie,Neville,F,jessie.neville@gmail.com,5/22/1958,10/24/2000,16.77,77625,17%,Wickliffe,Ballard,KY,42087
820045,Granville,Smalley,M,granville.smalley@charter.net,2/1/1990,1/22/2016,1.52,158459,24%,Sale Creek,Hamilton,TN,37373
292884,Selene,Snodgrass,F,selene.snodgrass@cox.net,5/11/1973,1/7/1997,20.57,111417,23%,Marydell,Laurel,KY,40751
588938,Brendan,Phillips,M,brendan.phillips@hotmail.com,5/25/1969,4/4/1996,21.33,136167,22%,Seattle,King,WA,98174
168170,Jamar,Shore,M,jamar.shore@gmail.com,4/27/1986,9/2/2010,6.91,121048,15%,Honey Grove,Fannin,TX,75446
417183,Zana,Wimberly,F,zana.wimberly@aol.com,9/6/1968,3/4/2008,9.41,59010,19%,Fort Collins,Larimer,CO,80526
654466,Iris,Gibbs,F,iris.gibbs@gmail.com,12/6/1975,2/6/2000,17.48,197303,13%,Rangely,Rio Blanco,CO,81648
489653,Chet,Zaragoza,M,chet.zaragoza@yahoo.com,8/14/1995,12/2/2016,0.65,75892,16%,Elm Grove,Bossier,LA,71051
398535,Bebe,Eagle,F,bebe.eagle@sbcglobal.net,3/21/1977,4/13/2002,15.3,69721,26%,Martinsville,Morgan,IN,46151
150785,Renda,Blankenship,F,renda.blankenship@hotmail.com,8/2/1980,10/1/2007,9.83,149438,9%,Maryland Line,Baltimore,MD,21105
401794,Anya,Newberry,F,anya.newberry@msn.com,1/23/1992,1/21/2016,1.52,156685,14%,Olivet,Eaton,MI,49076
181048,Winnifred,Sears,F,winnifred.sears@sbcglobal.net,4/28/1984,3/19/2017,0.36,185754,17%,Granby,Essex,VT,5840
301999,Rachele,Muncy,F,rachele.muncy@aol.com,5/11/1987,10/31/2011,5.75,136114,22%,Miami,Miami-Dade,FL,33130
174117,Gwen,Godinez,F,gwen.godinez@yahoo.com,8/13/1986,2/8/2012,5.47,82329,10%,Shirley Basin,Carbon,WY,82615
463957,Lacy,Mathews,M,lacy.mathews@gmail.com,11/22/1980,6/22/2006,11.11,161800,26%,Marco Island,Collier,FL,34145
709183,Albertha,Suggs,F,albertha.suggs@gmail.com,7/5/1996,7/27/2017,0,159041,3%,Cuyahoga Falls,Summit,OH,44222
351489,Jacquiline,Santos,F,jacquiline.santos@gmail.com,1/20/1981,3/24/2003,14.36,130354,1%,Mansfield,Richland,OH,44907
679509,Marshall,Ripley,M,marshall.ripley@gmail.com,6/4/1977,12/8/1999,17.65,77303,17%,Hannibal,Monroe,OH,43931
763972,Orville,Cotton,M,orville.cotton@hotmail.com,4/3/1975,6/17/1996,21.13,123791,19%,Trosky,Pipestone,MN,56177
805017,Hiedi,Abel,F,hiedi.abel@hotmail.com,11/7/1976,1/24/1998,19.52,152326,15%,Dunbar,Otoe,NE,68346
854135,Arron,Mccormick,M,arron.mccormick@gmail.com,1/30/1967,12/5/1991,25.66,72725,1%,Tresckow,Carbon,PA,18254
578906,Harriett,Johns,F,harriett.johns@gmail.com,12/30/1992,6/19/2016,1.11,43511,7%,Tempe,Maricopa,AZ,85287
621552,Bret,Grover,M,bret.grover@hotmail.com,3/22/1984,11/13/2012,4.71,85206,23%,Saint Louis,St. Louis (city),MO,63199
120513,Silas,Smalls,M,silas.smalls@gmail.com,1/29/1968,12/3/1999,17.66,87963,1%,Colorado Springs,El Paso,CO,80914
242933,Barbara,Kohler,F,barbara.kohler@earthlink.net,3/8/1979,11/24/2007,9.68,46165,24%,West Dover,Windham,VT,5356
851096,Myra,Keyes,F,myra.keyes@hotmail.com,3/27/1986,7/5/2011,6.07,182135,3%,Brevard,Transylvania,NC,28712
267005,Tad,Shannon,M,tad.shannon@gmail.com,8/20/1973,5/5/2000,17.24,172501,12%,Daufuskie Island,Beaufort,SC,29915
909198,Willian,Whitlow,M,willian.whitlow@hotmail.com,7/17/1974,4/29/2000,17.26,116587,19%,Middlesex,Yates,NY,14507
701749,Digna,Smothers,F,digna.smothers@gmail.com,8/18/1978,7/16/2008,9.04,88772,25%,Moreno Valley,Riverside,CA,92556
111150,Sanjuana,Saddler,F,sanjuana.saddler@gmail.com,5/13/1959,9/29/2001,15.84,188886,2%,Des Moines,Polk,IA,50368
799560,Frankie,Goebel,M,frankie.goebel@aol.com,7/15/1963,11/9/2012,4.72,108536,11%,Huntington,Cabell,WV,25777
151160,Ty,Keegan,M,ty.keegan@earthlink.net,9/21/1981,10/15/2004,12.79,159613,2%,Hominy,Osage,OK,74035
679205,Kizzy,Cleary,F,kizzy.cleary@gmail.com,8/20/1990,9/2/2016,0.9,126296,15%,Gaysville,Windsor,VT,5746
179869,Honey,Sawyers,F,honey.sawyers@gmail.com,6/3/1983,2/12/2007,10.46,96508,0%,Pembroke,Plymouth,MA,2359
812370,Suzy,Fogle,F,suzy.fogle@gmail.com,9/11/1969,4/16/2010,7.29,45080,25%,Mercer,Iron,WI,54547
566940,Helen,Storm,F,helen.storm@hotmail.com,9/18/1975,9/11/2011,5.88,131738,10%,Houston,Harris,TX,77075
958123,Benjamin,Rhodes,M,benjamin.rhodes@aol.com,12/13/1967,2/28/2007,10.42,104646,6%,Chamberlain,Brule,SD,57325
319894,Lupe,Fuqua,M,lupe.fuqua@gmail.com,11/27/1983,10/7/2011,5.81,197280,18%,Deltona,Volusia,FL,32725
350845,Ramiro,Fiore,M,ramiro.fiore@aol.com,2/24/1984,4/23/2017,0.26,155307,4%,Valencia,Los Angeles,CA,91385
520308,Emanuel,Murrell,M,emanuel.murrell@yahoo.com,9/12/1962,10/12/2016,0.79,43441,13%,Passadumkeag,Penobscot,ME,4475
280528,Chet,Dupre,M,chet.dupre@earthlink.net,3/27/1966,7/5/1989,28.08,162386,29%,Kearney,Buffalo,NE,68845
582929,Richard,Woods,M,richard.woods@aol.com,2/7/1994,5/20/2016,1.19,45504,21%,Cherryfield,Washington,ME,4622
648764,Long,Verdin,M,long.verdin@gmail.com,8/26/1994,9/23/2015,1.85,106295,8%,Philadelphia,Philadelphia,PA,19141
143262,Bonnie,Wills,F,bonnie.wills@yahoo.com,6/10/1988,9/10/2016,0.88,143484,28%,Monroe City,Monroe,MO,63456
972648,Sydney,Howerton,M,sydney.howerton@gmail.com,9/9/1968,6/8/2016,1.14,43237,2%,Pasadena,Los Angeles,CA,91117
934739,Leonila,Andrus,F,leonila.andrus@gmail.com,9/12/1979,6/30/2005,12.08,60022,27%,San Jose,Santa Clara,CA,95170
531050,Chad,Vickery,M,chad.vickery@gmail.com,3/20/1965,9/3/1992,24.92,171533,3%,Cambridge City,Wayne,IN,47327
572141,Lorenza,Rohde,F,lorenza.rohde@yahoo.com,11/29/1962,1/9/2014,3.55,141405,14%,Horseheads,Chemung,NY,14844
569908,Alisia,Mackay,F,alisia.mackay@gmail.com,6/24/1983,7/21/2006,11.03,148576,17%,Summerland,Santa Barbara,CA,93067
602376,Phil,Mccrory,M,phil.mccrory@shaw.ca,3/12/1975,8/31/2010,6.91,126700,6%,Hidden Valley,Somerset,PA,15502
149885,Elaine,Straub,F,elaine.straub@gmail.com,7/10/1972,10/10/1994,22.81,143411,4%,Glen Allen,Henrico,VA,23060
739291,Merle,Boggs,F,merle.boggs@aol.com,7/24/1991,5/24/2014,3.18,70026,26%,Nichols,Tioga,NY,13812
553050,Edgar,Kane,M,edgar.kane@gmail.com,4/8/1985,9/4/2007,9.9,69936,6%,Gober,Fannin,TX,75443
310285,Chris,Barham,M,chris.barham@gmail.com,6/21/1986,12/29/2014,2.58,160941,2%,Ontario,San Bernardino,CA,91761
498595,Tyrone,Jorgenson,M,tyrone.jorgenson@aol.com,7/18/1991,8/4/2012,4.98,45729,14%,Kaltag,Yukon-Koyukuk (CA),AK,99748
609176,Coreen,Mcfall,F,coreen.mcfall@ibm.com,1/29/1966,7/29/1991,26.02,67953,2%,Minneapolis,Hennepin,MN,55418
195348,Librada,Keane,F,librada.keane@hotmail.com,9/13/1973,7/7/2003,14.07,41506,4%,Guide Rock,Webster,NE,68942
294199,Tova,Yocum,F,tova.yocum@hotmail.com,4/20/1971,5/4/1998,19.25,70174,24%,Moffat,Saguache,CO,81143
481098,Lucas,Trombley,M,lucas.trombley@hotmail.com,12/27/1992,1/1/2017,0.57,86193,1%,Beaver City,Furnas,NE,68926
192267,Scottie,Galbraith,M,scottie.galbraith@comcast.net,8/26/1973,3/13/1995,22.39,42070,19%,Elwood,Doniphan,KS,66024
409833,Leo,Bartley,M,leo.bartley@gmail.com,11/12/1992,1/8/2014,3.55,192634,26%,Spencer,Roane,WV,25276
315023,Celina,Fowler,F,celina.fowler@yahoo.com,10/4/1975,2/10/1999,18.47,76363,22%,Centerville,Yell,AR,72829
425789,Jannette,Magnuson,F,jannette.magnuson@yahoo.com,10/19/1962,11/15/1987,29.72,168914,1%,Burnettsville,White,IN,47926
558931,Ronnie,Blackman,M,ronnie.blackman@gmail.com,8/27/1965,1/26/1994,23.52,170043,8%,Los Angeles,Los Angeles,CA,90060
707628,Bobbie,Fleming,M,bobbie.fleming@gmail.com,11/27/1994,5/18/2016,1.19,160319,4%,North Brookfield,Madison,NY,13418
783834,Miss,Marler,F,miss.marler@ibm.com,10/29/1958,9/27/1980,36.86,118504,12%,Wichita,Sedgwick,KS,67214
488322,Racquel,Wayne,F,racquel.wayne@aol.com,8/4/1960,1/3/2009,8.57,86908,19%,Moscow,Stevens,KS,67952
631097,Arron,Barraza,M,arron.barraza@sbcglobal.net,1/8/1972,5/9/2017,0.22,162818,27%,Pasadena,Los Angeles,CA,91105
822945,Jackie,Bell,M,jackie.bell@shell.com,5/30/1976,2/22/2015,2.43,181721,13%,Pensacola,Escambia,FL,32511
553552,Oralia,Kohl,F,oralia.kohl@aol.com,10/22/1967,9/28/2012,4.83,95119,10%,Unalaska,Aleutians West (CA),AK,99685
165497,Greg,Lennon,M,greg.lennon@yahoo.co.uk,4/8/1983,12/16/2010,6.62,74600,26%,University Place,Pierce,WA,98467
418367,Shannon,Dionne,M,shannon.dionne@gmail.com,10/30/1964,3/19/2015,2.36,167124,19%,Staunton,Macoupin,IL,62088
782531,Tyron,Lash,M,tyron.lash@ibm.com,12/11/1958,8/17/2004,12.95,146653,12%,Manorville,Armstrong,PA,16238
266158,Jason,Thayer,M,jason.thayer@aol.com,11/23/1962,3/23/1987,30.37,146767,8%,Norfolk,Norfolk (city),VA,23551
698035,Jesus,Kemp,M,jesus.kemp@aol.com,6/27/1984,6/16/2010,7.12,120320,27%,Lyndhurst,Augusta,VA,22952
920797,Kirk,Bourne,M,kirk.bourne@msn.com,9/23/1994,11/30/2016,0.66,107971,7%,Calhoun,Gordon,GA,30701
308445,Bettye,Cummings,F,bettye.cummings@btinternet.com,7/20/1969,7/20/1991,26.04,130087,23%,Stanhope,Sussex,NJ,7874
588807,Rona,Witte,F,rona.witte@gmail.com,8/10/1992,12/13/2015,1.62,178536,26%,Cedar,Leelanau,MI,49621
584471,Karon,Dow,F,karon.dow@yahoo.com,2/10/1972,6/18/2002,15.12,118805,14%,Cicero,Cook,IL,60804
698336,Mable,Urban,F,mable.urban@yahoo.com,7/20/1976,9/15/2001,15.88,191151,25%,Oskaloosa,Jefferson,KS,66066
220837,Alexa,Brumfield,F,alexa.brumfield@shell.com,4/15/1982,9/19/2010,6.86,164650,11%,Western Springs,Cook,IL,60558
672161,Cuc,Medley,F,cuc.medley@gmail.com,5/24/1979,10/13/2013,3.79,62543,7%,Cumming,Cumming,GA,30128
206154,Asa,Parkinson,M,asa.parkinson@gmail.com,9/16/1988,9/23/2014,2.85,63696,19%,Glen Allan,Washington,MS,38744
662497,Carter,Tracy,M,carter.tracy@verizon.net,8/23/1981,11/20/2011,5.69,165735,16%,Powersville,Putnam,MO,64672
507391,Reed,Tirado,M,reed.tirado@hotmail.co.uk,9/12/1976,4/4/2001,16.33,53123,20%,Lyon,Coahoma,MS,38645
386500,Raymundo,Walden,M,raymundo.walden@hotmail.com,12/22/1972,11/10/2001,15.72,40440,6%,Augusta,Kennebec,ME,4333
452244,Russel,Flannery,M,russel.flannery@verizon.net,2/26/1975,2/6/2001,16.48,120043,19%,Wakefield,Sussex,VA,23888
201354,Connie,Gagne,M,connie.gagne@hotmail.co.uk,7/10/1984,8/18/2009,7.95,66577,0%,Renton,King,WA,98059
392771,Patience,Mccaskill,F,patience.mccaskill@gmail.com,4/8/1996,4/22/2017,0.27,180950,29%,Panama,Chautauqua,NY,14767
113388,Clair,Desantis,M,clair.desantis@hotmail.com,12/23/1974,8/16/2009,7.95,45909,11%,Carver,Plymouth,MA,2330
678046,Myrtie,Merrill,F,myrtie.merrill@cox.net,12/23/1984,3/26/2012,5.34,96800,5%,Akron,Fulton,IN,46910
637880,Nathanael,Fitzpatrick,M,nathanael.fitzpatrick@gmail.com,4/26/1960,12/3/2009,7.65,196812,15%,North Hampton,Rockingham,NH,3862
408065,Amber,Stansberry,F,amber.stansberry@bellsouth.net,1/14/1973,2/12/1999,18.47,128722,16%,Mount Airy,Habersham,GA,30563
759564,Matt,Ferreira,M,matt.ferreira@gmail.com,5/23/1958,12/20/1988,28.62,187163,23%,Houston,Harris,TX,77051
441124,Gerard,Place,M,gerard.place@yahoo.com,1/6/1970,7/12/2011,6.05,79330,24%,Wister,Le Flore,OK,74966
910495,Alexander,Franklin,F,alexander.franklin@yahoo.com,3/15/1982,2/14/2015,2.45,190356,18%,Livonia,Wayne,MI,48151
238005,Roland,Bush,M,roland.bush@yahoo.com,12/11/1980,1/8/2004,13.56,44692,20%,Eugene,Cole,MO,65032
437495,Sergio,Vail,M,sergio.vail@gmail.com,1/10/1965,12/13/2000,16.63,149444,15%,Wilmington,New Castle,DE,19893
570742,Eloy,Clegg,M,eloy.clegg@aol.com,10/6/1994,8/5/2016,0.98,141900,20%,Colton,Clackamas,OR,97017
586963,Verla,Pellegrino,F,verla.pellegrino@gmail.com,1/22/1968,2/24/1997,20.44,194405,4%,Mount Airy,Habersham,GA,30563
345971,Pearline,Sabo,F,pearline.sabo@yahoo.com,6/23/1982,10/19/2007,9.78,137271,25%,Roanoke,Roanoke (city),VA,24011
257045,Ashly,Bard,F,ashly.bard@gmail.com,2/5/1969,8/14/2011,5.96,77529,26%,Bremo Bluff,Fluvanna,VA,23022
903976,Darin,Iverson,M,darin.iverson@gmail.com,1/14/1983,4/12/2017,0.29,100183,14%,Kutztown,Berks,PA,19530
433831,Van,Ragland,M,van.ragland@gmail.com,10/14/1972,12/4/2003,13.66,171939,12%,Lowpoint,Woodford,IL,61545
265653,Dodie,Boren,F,dodie.boren@aol.com,2/2/1965,6/16/1992,25.13,47521,10%,Bel Alton,Charles,MD,20611
561583,Melodi,Oliveira,F,melodi.oliveira@shell.com,8/30/1974,9/30/2003,13.84,58225,16%,Wye Mills,Talbot,MD,21679
910717,Ozell,Dunham,F,ozell.dunham@yahoo.com,4/27/1971,6/29/1992,25.1,103759,19%,Fairfax,Osage,OK,74637
541431,Jeramy,Good,M,jeramy.good@gmail.com,12/14/1973,11/20/2005,11.69,44216,11%,La Quinta,La Quinta,CA,92247
670500,Mistie,Hanks,F,mistie.hanks@gmail.com,9/14/1960,8/28/2012,4.92,181663,10%,Newark,Essex,NJ,7101
941877,Diann,Lloyd,F,diann.lloyd@gmail.com,2/13/1996,5/25/2017,0.18,122869,6%,Topeka,Shawnee,KS,66667
540887,Jarrod,Bayer,M,jarrod.bayer@aol.com,5/6/1972,1/25/1995,22.52,148616,24%,Belleview,Marion,FL,34421
448880,Sherly,Mercado,F,sherly.mercado@rediffmail.com,3/20/1969,12/3/1993,23.67,193281,13%,Round Rock,Williamson,TX,78682
332051,Barbie,Goldberg,F,barbie.goldberg@bp.com,3/24/1987,1/19/2012,5.53,43574,19%,Minneapolis,Hennepin,MN,55403
472198,Val,Fincher,M,val.fincher@gmail.com,10/17/1960,7/30/2004,13,129831,7%,Newberry,Greene,IN,47449
405002,Delores,Serna,F,delores.serna@gmail.com,8/1/1994,8/9/2015,1.97,109645,15%,Wichita Falls,Wichita,TX,76308
380190,Bruce,Woodruff,M,bruce.woodruff@hotmail.com,10/26/1995,10/24/2016,0.76,84451,9%,Barco,Currituck,NC,27917
411601,Maryanna,Mcwhorter,F,maryanna.mcwhorter@shell.com,2/2/1990,8/10/2014,2.97,127288,3%,Cotesfield,Cotesfield,NE,68829
835327,Dorthey,Rangel,F,dorthey.rangel@apple.com,4/6/1962,8/15/2007,9.96,167011,19%,Ridott,Stephenson,IL,61067
399165,Karina,Rosenthal,F,karina.rosenthal@hotmail.co.uk,10/9/1983,6/28/2011,6.09,133145,4%,Benson,Harford,MD,21018
924826,Rosalina,Sager,F,rosalina.sager@gmail.com,3/5/1994,9/2/2015,1.9,128833,6%,Pemberville,Wood,OH,43450
974092,Darcie,Law,F,darcie.law@gmail.com,9/7/1978,5/28/2000,17.18,169493,11%,Lafayette,Lafayette,LA,70595
780884,Austin,Laird,M,austin.laird@outlook.com,1/14/1968,1/26/2013,4.5,194340,13%,Logan,Hocking,OH,43138
330073,Jarvis,Becnel,M,jarvis.becnel@gmail.com,5/6/1959,7/2/2002,15.08,109322,4%,Fresno,Fresno,CA,93740
273813,Eugenio,Penny,M,eugenio.penny@msn.com,4/5/1983,5/25/2014,3.18,65811,1%,Boise City,Cimarron,OK,73933
390889,Cameron,Mccallister,M,cameron.mccallister@gmail.com,11/13/1967,4/16/1996,21.3,162036,15%,Stephentown,Rensselaer,NY,12168
583662,Harrison,Townes,M,harrison.townes@walmart.com,12/16/1994,4/30/2016,1.24,46281,7%,Dorset,Ashtabula,OH,44032
762232,Rosalyn,Dubois,F,rosalyn.dubois@hotmail.com,12/7/1994,1/8/2016,1.55,144786,14%,Hamilton,Ravalli,MT,59840
566964,Laronda,Gregory,F,laronda.gregory@gmail.com,3/2/1963,6/11/1989,28.15,105551,10%,Van Nuys,Los Angeles,CA,91388
298113,Irena,Quinones,F,irena.quinones@gmail.com,6/30/1958,7/9/2003,14.06,124419,5%,Saint Germain,Vilas,WI,54558
501964,Shane,Youngblood,M,shane.youngblood@hotmail.com,10/14/1972,11/8/2012,4.72,114329,24%,Dayton,Montgomery,OH,45413
531851,Ted,Hofmann,M,ted.hofmann@yahoo.com,1/10/1965,9/7/1988,28.91,115056,8%,Yorkville,Oneida,NY,13495
240095,Roger,Tillery,M,roger.tillery@yahoo.com,7/29/1973,1/27/2014,3.5,191500,27%,Navasota,Grimes,TX,77868
999422,Lorrie,Baber,F,lorrie.baber@gmail.com,11/20/1995,12/27/2016,0.58,76298,30%,Blossvale,Oneida,NY,13308
347040,Armando,Hamlin,M,armando.hamlin@yahoo.com,7/22/1958,2/6/2004,13.48,149510,5%,Edgewood,Clayton,IA,52042
705173,Rosemarie,Valencia,F,rosemarie.valencia@hotmail.com,3/12/1993,5/25/2016,1.18,57054,26%,Fort Dodge,Webster,IA,50501
816700,Tyree,Colon,M,tyree.colon@aol.com,4/23/1996,7/1/2017,0.07,102886,1%,Lena,Stephenson,IL,61048
646561,Millie,Martindale,F,millie.martindale@exxonmobil.com,6/1/1994,7/1/2017,0.07,49990,30%,Seattle,King,WA,98133
163649,Keven,Belton,M,keven.belton@bellsouth.net,3/11/1961,10/11/2002,14.81,184879,1%,Portland,Multnomah,OR,97202
759032,Truman,Pineda,M,truman.pineda@aol.com,11/20/1964,7/22/1988,29.04,121613,29%,Blacksburg,Montgomery,VA,24061
588498,Rafaela,Utley,F,rafaela.utley@hotmail.com,11/1/1974,1/18/2010,7.53,77220,0%,Gillett,Karnes,TX,78116
864370,Angeline,Higgins,F,angeline.higgins@gmail.com,11/15/1990,10/11/2015,1.8,142966,17%,Alexandria,Clark,MO,63430
243948,Belle,Lai,F,belle.lai@hotmail.com,12/30/1960,4/15/2004,13.29,58023,1%,Montezuma,Dooly,GA,31063
316964,Numbers,Good,M,numbers.good@charter.net,8/30/1975,8/8/2007,9.98,85966,1%,Kirkland,Childress,TX,79238
962662,Benedict,Winkler,M,benedict.winkler@aol.com,8/17/1989,1/27/2017,0.5,192793,18%,Edgartown,Dukes,MA,2539
153552,Janel,Nunn,F,janel.nunn@hotmail.com,1/21/1969,3/9/1992,25.4,130351,14%,The Lakes,Clark,NV,88901
474709,Matt,Christie,M,matt.christie@comcast.net,2/12/1968,4/25/2003,14.27,93564,21%,Fackler,Jackson,AL,35746
218650,Van,Rouse,M,van.rouse@hotmail.com,11/27/1960,9/10/1997,19.89,186258,5%,Washington,District of Columbia,DC,20216
586817,Olympia,Ware,F,olympia.ware@gmail.com,11/17/1965,9/19/2011,5.86,111175,29%,Hatfield,Montgomery,PA,19440
849015,Enoch,Bergeron,M,enoch.bergeron@hotmail.com,3/18/1996,5/16/2017,0.2,77428,5%,Curryville,Pike,MO,63339
795656,Les,Lundgren,M,les.lundgren@sbcglobal.net,1/26/1964,1/4/1989,28.58,65651,11%,Lewisville,Chester,PA,19351
256026,Maxie,Herzog,F,maxie.herzog@gmail.com,2/29/1988,5/12/2010,7.22,70036,28%,Beattyville,Lee,KY,41311
362925,Dina,Earls,F,dina.earls@yahoo.com,10/19/1965,1/25/1987,30.53,139722,26%,Elgin,Van Wert,OH,45838
300422,Bret,Franz,M,bret.franz@gmail.com,8/29/1969,7/7/1997,20.07,192139,15%,Elkton,Cecil,MD,21922
991131,Marisha,Myles,F,marisha.myles@yahoo.com,3/20/1960,7/23/1985,32.04,120465,15%,Hartford,Hartford,CT,6154
687178,Kerry,Sander,M,kerry.sander@gmail.com,10/22/1964,12/15/1993,23.63,188757,12%,Henderson,Henderson,NV,89077
683402,Krishna,George,F,krishna.george@gmail.com,4/6/1974,7/17/1999,18.04,94068,0%,Macon,Bibb,GA,31297
941638,Emmitt,Barron,M,emmitt.barron@aol.com,2/3/1987,2/7/2012,5.47,77577,11%,West Roxbury,Suffolk,MA,2132
703985,Stanford,Mattos,M,stanford.mattos@yahoo.ca,4/11/1978,2/27/2005,12.42,138721,5%,Bernard,Dubuque,IA,52032
416890,Lillie,Burden,F,lillie.burden@yahoo.com,5/5/1969,10/27/1996,20.76,190281,30%,Jenkins Bridge,Accomack,VA,23399
667226,Buford,Hailey,M,buford.hailey@gmail.com,3/26/1996,5/21/2017,0.19,120629,23%,Trimble,Dyer,TN,38259
137952,Nilda,Redmond,F,nilda.redmond@sbcglobal.net,4/12/1976,11/29/1997,19.67,104496,26%,Fayetteville,Fayette,TX,78940
560573,Solomon,Caro,M,solomon.caro@yahoo.com,11/7/1991,1/25/2014,3.51,98160,25%,Circleville,Pickaway,OH,43113
